,year,month,tmax,tmin,af,rain,sun,station
9426,2014.0,6.0,17.8,10.7,0.0,51.6,59.2,dunstaffnage
9427,2014.0,7.0,19.8,11.9,0.0,116.8,59.2,dunstaffnage
9428,2014.0,8.0,17.3,10.6,0.0,142.4,59.2,dunstaffnage
9429,2014.0,9.0,17.7,10.5,0.0,39.2,59.2,dunstaffnage
9430,2014.0,10.0,13.8,7.9,0.0,217.23783432367514,59.2,dunstaffnage
9431,2014.0,11.0,11.4,5.7,0.0,129.6,59.2,dunstaffnage
9432,2014.0,12.0,8.1,2.8,3.0,217.23783432367514,59.2,dunstaffnage
9433,2015.0,1.0,7.0,2.1,5.0,217.23783432367514,59.2,dunstaffnage
9434,2015.0,2.0,7.3,1.3,11.0,144.6,59.2,dunstaffnage
9435,2015.0,3.0,9.3,2.6,3.0,217.23783432367514,59.2,dunstaffnage
9436,2015.0,4.0,11.9,3.0,2.0,105.2,59.2,dunstaffnage
9437,2015.0,5.0,12.4,5.9,2.0,179.4,59.2,dunstaffnage
9438,2015.0,6.0,15.3,8.4,0.0,115.8,59.2,dunstaffnage
9439,2015.0,7.0,17.0,10.2,0.0,127.2,59.2,dunstaffnage
9440,2015.0,8.0,17.8,11.1,0.0,122.0,59.2,dunstaffnage
9441,2015.0,9.0,16.5,9.5,0.0,38.6,59.2,dunstaffnage
9442,2015.0,10.0,14.2,8.0,0.0,87.0,59.2,dunstaffnage
9443,2015.0,11.0,10.7,5.9,1.0,217.23783432367514,59.2,dunstaffnage
9444,2015.0,12.0,10.1,4.9,2.0,217.23783432367514,59.2,dunstaffnage
9445,2016.0,1.0,7.6,3.3,2.0,217.23783432367514,59.2,dunstaffnage
9446,2016.0,2.0,7.3,1.6,8.0,185.6,59.2,dunstaffnage
9447,2016.0,3.0,9.8,3.0,4.0,107.6,59.2,dunstaffnage
9448,2016.0,4.0,10.8,3.5,2.0,93.2,59.2,dunstaffnage
9449,2016.0,5.0,16.5,7.2,1.0,97.8,59.2,dunstaffnage
9450,2016.0,6.0,18.7,10.7,0.0,64.8,59.2,dunstaffnage
9451,2016.0,7.0,17.2,11.5,0.0,155.2,59.2,dunstaffnage
9452,2016.0,8.0,18.6,11.9,0.0,164.0,59.2,dunstaffnage
9453,2016.0,9.0,17.2,11.4,0.0,217.23783432367514,59.2,dunstaffnage
9454,2016.0,10.0,14.0,7.5,0.0,66.2,59.2,dunstaffnage
9455,2016.0,11.0,8.5,2.7,9.0,128.2,59.2,dunstaffnage
9456,2016.0,12.0,10.3,5.6,1.0,179.0,59.2,dunstaffnage
9457,2017.0,1.0,8.2,3.5,2.0,111.4,59.2,dunstaffnage
9458,2017.0,2.0,8.4,3.8,3.0,168.0,59.2,dunstaffnage
9459,2017.0,3.0,10.8,4.2,4.0,146.4,59.2,dunstaffnage
9460,2017.0,4.0,11.2,5.8,0.0,67.8,59.2,dunstaffnage
9461,2017.0,5.0,17.1,7.8,0.0,45.2,59.2,dunstaffnage
9462,2017.0,6.0,16.1,10.5,0.0,138.4,59.2,dunstaffnage
9463,2017.0,7.0,18.2,10.8,0.0,122.4,59.2,dunstaffnage
9464,2017.0,8.0,18.1,11.4,0.0,150.4,59.2,dunstaffnage
9465,2017.0,9.0,16.4,10.2,0.0,157.6,59.2,dunstaffnage
9466,2017.0,10.0,14.0,8.9,0.0,217.23783432367514,59.2,dunstaffnage
9467,2017.0,11.0,9.2,4.1,1.0,146.2,59.2,dunstaffnage
9468,2017.0,12.0,7.9,2.6,6.0,172.4,59.2,dunstaffnage
9469,2018.0,1.0,7.0,2.0,8.0,213.8,59.2,dunstaffnage
9470,2018.0,2.0,6.6,1.0,9.0,144.0,59.2,dunstaffnage
9471,2018.0,3.0,7.4,1.6,7.0,93.4,59.2,dunstaffnage
9472,2018.0,4.0,12.0,5.4,1.0,93.0,59.2,dunstaffnage
9473,2018.0,5.0,17.0,8.0,0.0,73.0,59.2,dunstaffnage
9474,2018.0,6.0,20.1,10.2,0.0,72.2,59.2,dunstaffnage
9475,2018.0,7.0,20.4,11.8,0.0,87.7,59.2,dunstaffnage
9476,2018.0,8.0,17.4,11.2,0.0,139.0,59.2,dunstaffnage
9477,2018.0,9.0,15.0,9.0,0.0,217.23783432367514,59.2,dunstaffnage
9478,2018.0,10.0,12.8,7.0,1.0,217.23783432367514,59.2,dunstaffnage
9479,2018.0,11.0,11.2,5.6,2.0,154.0,59.2,dunstaffnage
9480,2018.0,12.0,8.9,4.3,0.0,154.2,59.2,dunstaffnage
9481,2019.0,1.0,7.3,2.9,6.0,116.2,59.2,dunstaffnage
9482,2019.0,2.0,10.3,3.8,5.0,133.0,59.2,dunstaffnage
9483,2019.0,3.0,9.3,4.6,2.0,186.6,59.2,dunstaffnage
9484,2019.0,4.0,13.8,6.2,1.0,18.6,59.2,dunstaffnage
9485,2019.0,5.0,14.5,6.6,0.0,100.0,59.2,dunstaffnage
9486,2019.0,6.0,17.4,9.9,0.0,94.0,59.2,dunstaffnage
9487,2019.0,7.0,19.5,12.8,0.0,168.8,59.2,dunstaffnage
9488,2019.0,8.0,19.5,12.3,0.0,217.23783432367514,59.2,dunstaffnage
9489,2019.0,9.0,17.1,10.2,0.0,153.8,59.2,dunstaffnage
9490,2019.0,10.0,12.5,6.5,1.0,190.8,59.2,dunstaffnage
9491,2019.0,11.0,9.1,3.6,7.0,36.4,59.2,dunstaffnage
9492,2019.0,12.0,8.9,4.1,2.0,217.23783432367514,59.2,dunstaffnage
9493,2020.0,1.0,8.9,4.3,2.0,217.23783432367514,59.2,dunstaffnage
9494,2020.0,2.0,8.0,2.8,1.0,217.23783432367514,59.2,dunstaffnage
9495,2020.0,3.0,9.1,3.1,3.0,206.8,59.2,dunstaffnage
9496,2020.0,4.0,13.6,4.9,1.0,31.6,59.2,dunstaffnage
9497,2020.0,5.0,15.5,6.7,1.0,83.0,59.2,dunstaffnage
9498,2020.0,6.0,18.5,10.5,0.0,88.4,59.2,dunstaffnage
9499,1880.0,1.0,4.2,-1.4,20.0,13.5,59.2,durham
9500,1880.0,2.0,8.7,0.6,12.0,44.3,59.2,durham
9501,1880.0,3.0,9.2,1.0,12.0,32.5,59.2,durham
9502,1880.0,4.0,11.6,2.7,2.0,51.5,59.2,durham
9503,1880.0,5.0,14.1,3.7,4.0,38.1,59.2,durham
9504,1880.0,6.0,17.7,7.7,0.0,66.5,59.2,durham
9505,1880.0,7.0,19.2,10.1,0.0,106.0,59.2,durham
9506,1880.0,8.0,19.8,10.9,0.0,49.1,59.2,durham
9507,1880.0,9.0,18.9,8.9,0.0,128.6,59.2,durham
9508,1880.0,10.0,10.1,2.9,7.0,150.0,59.2,durham
9509,1880.0,11.0,8.2,0.1,15.0,56.7,59.2,durham
9510,1880.0,12.0,6.3,0.4,15.0,70.2,59.2,durham
9511,1881.0,1.0,1.5,-5.7,20.0,22.3,59.2,durham
9512,1881.0,2.0,4.1,-1.2,18.0,70.4,59.2,durham
9513,1881.0,3.0,7.8,-0.6,18.0,56.2,59.2,durham
9514,1881.0,4.0,9.7,1.1,13.0,24.9,59.2,durham
9515,1881.0,5.0,15.9,4.6,1.0,31.7,59.2,durham
9516,1881.0,6.0,18.4,7.3,0.0,54.8,59.2,durham
9517,1881.0,7.0,20.9,10.6,0.0,78.5,59.2,durham
9518,1881.0,8.0,17.7,9.1,0.0,97.9,59.2,durham
9519,1881.0,9.0,15.3,8.4,0.0,81.5,59.2,durham
9520,1881.0,10.0,10.3,3.6,6.0,90.9,59.2,durham
9521,1881.0,11.0,10.5,4.5,2.0,44.4,59.2,durham
9522,1881.0,12.0,5.9,0.7,10.0,57.9,59.2,durham
9523,1882.0,1.0,7.3,2.0,3.0,18.4,59.2,durham
9524,1882.0,2.0,8.9,2.2,4.0,23.3,59.2,durham
9525,1882.0,3.0,11.1,2.2,7.0,37.6,59.2,durham
9526,1882.0,4.0,10.2,2.9,4.0,91.4,59.2,durham
9527,1882.0,5.0,15.6,4.4,2.0,57.7,59.2,durham
9528,1882.0,6.0,17.6,7.8,0.0,84.5,59.2,durham
9529,1882.0,7.0,20.2,10.2,0.0,90.6,59.2,durham
9530,1882.0,8.0,19.9,9.8,0.0,73.3,59.2,durham
9531,1882.0,9.0,15.8,6.8,0.0,53.4,59.2,durham
9532,1882.0,10.0,12.3,6.3,1.0,121.8,59.2,durham
9533,1882.0,11.0,7.3,1.8,5.0,84.0,59.2,durham
9534,1882.0,12.0,3.8,-0.4,16.0,114.2,59.2,durham
9535,1883.0,1.0,5.5,0.7,10.0,47.9,59.2,durham
9536,1883.0,2.0,8.1,1.5,4.0,42.4,59.2,durham
9537,1883.0,3.0,5.5,-2.3,20.0,47.7,59.2,durham
9538,1883.0,4.0,12.2,1.8,8.0,40.5,59.2,durham
9539,1883.0,5.0,14.3,4.1,0.0,46.1,59.2,durham
9540,1883.0,6.0,17.5,7.9,0.0,62.3,59.2,durham
9541,1883.0,7.0,19.2,9.2,0.0,94.7,59.2,durham
9542,1883.0,8.0,20.3,9.4,0.0,30.4,59.2,durham
9543,1883.0,9.0,16.0,8.9,0.0,104.5,59.2,durham
9544,1883.0,10.0,12.5,4.7,1.0,60.0,59.2,durham
9545,1883.0,11.0,8.3,2.4,5.0,23.7,59.2,durham
9546,1883.0,12.0,8.3,2.4,5.0,37.1,59.2,durham
9547,1884.0,1.0,8.2,2.6,6.0,80.6,59.2,durham
9548,1884.0,2.0,7.2,1.1,8.0,32.4,59.2,durham
9549,1884.0,3.0,9.4,1.7,4.0,64.4,59.2,durham
9550,1884.0,4.0,10.5,2.0,5.0,51.9,59.2,durham
9551,1884.0,5.0,15.6,4.4,0.0,17.0,59.2,durham
9552,1884.0,6.0,18.6,7.3,0.0,25.8,59.2,durham
9553,1884.0,7.0,20.9,9.8,0.0,98.8,59.2,durham
9554,1884.0,8.0,22.0,9.6,0.0,18.6,59.2,durham
9555,1884.0,9.0,17.7,8.5,0.0,35.4,59.2,durham
9556,1884.0,10.0,12.8,4.4,2.0,38.2,59.2,durham
9557,1884.0,11.0,8.4,1.9,6.0,46.8,59.2,durham
9558,1884.0,12.0,5.9,0.8,13.0,32.3,59.2,durham
9559,1885.0,1.0,4.2,0.1,17.0,50.1,59.2,durham
9560,1885.0,2.0,7.6,1.1,11.0,22.7,59.2,durham
9561,1885.0,3.0,7.5,-0.1,19.0,56.9,59.2,durham
9562,1885.0,4.0,11.4,2.4,7.0,38.7,59.2,durham
9563,1885.0,5.0,12.2,3.1,5.0,98.1,59.2,durham
9564,1885.0,6.0,17.8,7.6,0.0,43.0,59.2,durham
9565,1885.0,7.0,21.4,9.7,0.0,32.9,59.2,durham
9566,1885.0,8.0,16.5,8.7,0.0,69.5,59.2,durham
9567,1885.0,9.0,16.2,6.2,0.0,61.3,59.2,durham
9568,1885.0,10.0,9.8,3.7,1.0,115.2,59.2,durham
9569,1885.0,11.0,7.9,2.4,5.0,48.2,59.2,durham
9570,1885.0,12.0,6.3,-0.1,13.0,14.3,59.2,durham
9571,1886.0,1.0,3.8,-1.4,20.0,96.4,59.2,durham
9572,1886.0,2.0,4.0,-1.8,20.0,23.1,59.2,durham
9573,1886.0,3.0,6.5,-0.1,18.0,62.8,59.2,durham
9574,1886.0,4.0,10.0,2.4,2.0,38.4,59.2,durham
9575,1886.0,5.0,12.9,4.7,1.0,67.0,59.2,durham
9576,1886.0,6.0,17.5,7.7,0.0,23.7,59.2,durham
9577,1886.0,7.0,20.8,10.3,0.0,129.2,59.2,durham
9578,1886.0,8.0,19.9,10.3,0.0,23.5,59.2,durham
9579,1886.0,9.0,16.4,8.6,0.0,38.5,59.2,durham
9580,1886.0,10.0,12.9,7.3,0.0,128.4,59.2,durham
9581,1886.0,11.0,9.2,2.5,3.0,90.8,59.2,durham
9582,1886.0,12.0,3.7,-1.4,18.0,90.3,59.2,durham
9583,1887.0,1.0,4.4,-1.1,18.0,37.1,59.2,durham
9584,1887.0,2.0,7.4,0.1,14.0,13.6,59.2,durham
9585,1887.0,3.0,7.7,-0.5,16.0,52.8,59.2,durham
9586,1887.0,4.0,10.4,0.9,12.0,19.6,59.2,durham
9587,1887.0,5.0,12.4,4.3,2.0,51.8,59.2,durham
9588,1887.0,6.0,20.3,9.1,0.0,6.4,59.2,durham
9589,1887.0,7.0,23.0,11.2,0.0,20.7,59.2,durham
9590,1887.0,8.0,20.4,9.1,0.0,38.1,59.2,durham
9591,1887.0,9.0,15.0,6.9,1.0,114.6,59.2,durham
9592,1887.0,10.0,10.3,3.3,7.0,58.2,59.2,durham
9593,1887.0,11.0,6.6,1.5,9.0,75.9,59.2,durham
9594,1887.0,12.0,4.7,-0.1,20.0,58.3,59.2,durham
9595,1888.0,1.0,6.0,0.3,13.0,18.6,59.2,durham
9596,1888.0,2.0,4.2,-0.4,20.0,31.8,59.2,durham
9597,1888.0,3.0,4.9,-0.3,20.0,103.4,59.2,durham
9598,1888.0,4.0,9.3,1.8,10.0,61.8,59.2,durham
9599,1888.0,5.0,15.0,4.6,2.0,13.3,59.2,durham
9600,1888.0,6.0,15.1,7.0,0.0,40.7,59.2,durham
9601,1888.0,7.0,16.7,8.6,0.0,209.7,59.2,durham
9602,1888.0,8.0,17.6,9.0,0.0,43.5,59.2,durham
9603,1888.0,9.0,15.4,6.7,0.0,32.8,59.2,durham
9604,1888.0,10.0,12.1,4.1,6.0,17.2,59.2,durham
9605,1888.0,11.0,9.1,4.4,0.0,104.0,59.2,durham
9606,1888.0,12.0,6.9,1.3,13.0,18.6,59.2,durham
9607,1889.0,1.0,6.4,0.6,12.0,20.7,59.2,durham
9608,1889.0,2.0,5.6,-0.5,19.0,26.0,59.2,durham
9609,1889.0,3.0,8.0,0.3,13.0,57.5,59.2,durham
9610,1889.0,4.0,9.7,2.6,1.0,54.5,59.2,durham
9611,1889.0,5.0,17.0,7.0,0.0,38.0,59.2,durham
9612,1889.0,6.0,20.0,9.0,0.0,9.5,59.2,durham
9613,1889.0,7.0,19.4,9.5,0.0,68.1,59.2,durham
9614,1889.0,8.0,18.3,10.4,0.0,81.9,59.2,durham
9615,1889.0,9.0,15.8,7.8,0.0,21.5,59.2,durham
9616,1889.0,10.0,11.2,5.2,0.0,94.0,59.2,durham
9617,1889.0,11.0,8.8,2.6,8.0,23.0,59.2,durham
9618,1889.0,12.0,5.7,-0.2,15.0,30.1,59.2,durham
9619,1890.0,1.0,8.0,1.9,8.0,52.5,55.9,durham
9620,1890.0,2.0,5.8,0.3,14.0,33.5,57.0,durham
9621,1890.0,3.0,9.8,2.5,8.0,51.4,98.2,durham
9622,1890.0,4.0,10.6,1.4,11.0,16.9,120.9,durham
9623,1890.0,5.0,15.2,6.0,0.0,59.1,152.8,durham
9624,1890.0,6.0,18.2,8.5,0.0,59.9,126.9,durham
9625,1890.0,7.0,18.7,9.6,0.0,45.3,159.1,durham
9626,1890.0,8.0,18.4,9.4,0.0,126.5,163.0,durham
9627,1890.0,9.0,19.8,10.3,0.0,46.3,143.6,durham
9628,1890.0,10.0,13.2,6.0,2.0,37.5,123.4,durham
9629,1890.0,11.0,8.5,1.1,9.0,85.6,56.4,durham
9630,1890.0,12.0,2.7,-1.4,19.0,44.1,10.8,durham
9631,1891.0,1.0,4.6,-1.7,19.0,25.7,49.7,durham
9632,1891.0,2.0,9.3,0.0,14.0,2.1,91.6,durham
9633,1891.0,3.0,6.7,-0.1,13.0,69.0,111.5,durham
9634,1891.0,4.0,8.9,1.2,7.0,41.9,107.5,durham
9635,1891.0,5.0,13.2,3.6,4.0,36.9,161.5,durham
9636,1891.0,6.0,18.1,8.9,0.0,4.1,175.1,durham
9637,1891.0,7.0,19.5,10.6,0.0,106.6,151.1,durham
9638,1891.0,8.0,17.9,10.0,0.0,126.7,100.6,durham
9639,1891.0,9.0,17.6,9.1,0.0,47.4,128.4,durham
9640,1891.0,10.0,12.3,4.9,3.0,48.9,76.8,durham
9641,1891.0,11.0,7.5,2.2,8.0,56.9,42.2,durham
9642,1891.0,12.0,5.6,-0.5,12.0,57.5,56.2,durham
9643,1892.0,1.0,4.4,-1.4,19.0,48.6,47.6,durham
9644,1892.0,2.0,5.6,-0.6,12.0,49.2,64.6,durham
9645,1892.0,3.0,6.6,-1.9,20.0,28.9,139.1,durham
9646,1892.0,4.0,11.4,1.0,12.0,33.3,172.8,durham
9647,1892.0,5.0,15.2,5.4,2.0,59.5,156.8,durham
9648,1892.0,6.0,17.2,7.4,0.0,80.2,176.0,durham
9649,1892.0,7.0,17.3,9.2,0.0,42.9,123.0,durham
9650,1892.0,8.0,18.5,9.9,0.0,99.7,121.7,durham
9651,1892.0,9.0,15.3,7.5,0.0,74.2,116.6,durham
9652,1892.0,10.0,9.7,2.9,6.0,141.7,71.8,durham
9653,1892.0,11.0,8.5,2.6,5.0,31.5,37.6,durham
9654,1892.0,12.0,3.8,-1.9,20.0,24.4,57.6,durham
9655,1893.0,1.0,4.7,-0.4,10.0,33.5,37.1,durham
9656,1893.0,2.0,6.4,0.5,11.0,54.0,72.6,durham
9657,1893.0,3.0,12.1,1.7,11.0,11.1,166.3,durham
9658,1893.0,4.0,13.9,2.5,2.0,9.4,172.7,durham
9659,1893.0,5.0,16.8,6.3,0.0,59.0,160.4,durham
9660,1893.0,6.0,19.5,9.5,0.0,20.7,194.2,durham
9661,1893.0,7.0,20.0,10.2,0.0,114.1,135.9,durham
9662,1893.0,8.0,22.1,11.6,0.0,54.1,194.8,durham
9663,1893.0,9.0,16.6,7.4,0.0,45.1,139.5,durham
9664,1893.0,10.0,13.7,4.9,3.0,18.1,150.6,durham
9665,1893.0,11.0,8.3,1.7,9.0,60.1,51.9,durham
9666,1893.0,12.0,7.6,1.5,7.0,32.9,51.9,durham
9667,1894.0,1.0,5.2,-0.6,13.0,27.3,46.4,durham
9668,1894.0,2.0,7.5,0.1,11.0,52.1,76.2,durham
9669,1894.0,3.0,11.5,0.7,11.0,22.9,191.4,durham
9670,1894.0,4.0,13.0,3.3,3.0,28.0,125.8,durham
9671,1894.0,5.0,11.9,3.4,5.0,72.3,172.7,durham
9672,1894.0,6.0,16.9,7.7,0.0,94.1,146.3,durham
9673,1894.0,7.0,20.7,10.9,0.0,40.4,177.3,durham
9674,1894.0,8.0,18.0,9.3,0.0,64.0,108.4,durham
9675,1894.0,9.0,14.5,6.9,0.0,22.1,90.7,durham
9676,1894.0,10.0,11.3,4.3,3.0,128.9,53.1,durham
9677,1894.0,11.0,10.0,4.5,0.0,19.8,56.9,durham
9678,1894.0,12.0,7.0,0.8,15.0,32.7,48.1,durham
9679,1895.0,1.0,1.7,-3.7,20.0,94.6,43.4,durham
9680,1895.0,2.0,2.1,-4.8,20.0,34.0,81.9,durham
9681,1895.0,3.0,8.2,0.8,11.0,48.9,91.1,durham
9682,1895.0,4.0,12.0,3.1,7.0,33.8,144.3,durham
9683,1895.0,5.0,16.5,5.5,0.0,21.0,197.5,durham
9684,1895.0,6.0,19.6,7.4,0.0,32.5,222.9,durham
9685,1895.0,7.0,19.2,9.8,0.0,126.1,143.7,durham
9686,1895.0,8.0,20.1,10.9,0.0,59.0,140.6,durham
9687,1895.0,9.0,20.5,9.4,0.0,15.1,203.9,durham
9688,1895.0,10.0,10.5,2.4,10.0,125.4,112.2,durham
9689,1895.0,11.0,9.6,3.2,5.0,62.7,45.6,durham
9690,1895.0,12.0,5.4,0.2,14.0,47.1,29.8,durham
9691,1896.0,1.0,7.2,1.5,11.0,17.9,62.8,durham
9692,1896.0,2.0,7.6,1.1,11.0,12.8,40.4,durham
9693,1896.0,3.0,10.1,1.6,9.0,46.7,111.1,durham
9694,1896.0,4.0,13.5,3.8,1.0,20.6,153.8,durham
9695,1896.0,5.0,16.4,5.2,1.0,13.6,190.6,durham
9696,1896.0,6.0,20.9,9.8,0.0,50.8,198.3,durham
9697,1896.0,7.0,21.0,10.1,0.0,64.1,179.2,durham
9698,1896.0,8.0,17.7,9.7,0.0,53.3,97.1,durham
9699,1896.0,9.0,15.6,8.5,0.0,56.7,90.7,durham
9700,1896.0,10.0,9.4,2.7,6.0,148.8,79.9,durham
9701,1896.0,11.0,7.5,1.5,11.0,34.1,52.1,durham
9702,1896.0,12.0,5.6,0.7,14.0,103.9,35.0,durham
9703,1897.0,1.0,3.3,-1.2,19.0,47.2,40.7,durham
9704,1897.0,2.0,7.5,1.7,11.0,24.0,59.8,durham
9705,1897.0,3.0,8.7,1.9,9.0,61.6,95.9,durham
9706,1897.0,4.0,9.9,1.7,8.0,42.2,152.0,durham
9707,1897.0,5.0,12.9,3.8,2.0,37.1,197.9,durham
9708,1897.0,6.0,17.9,9.0,0.0,74.7,144.7,durham
9709,1897.0,7.0,20.8,10.2,0.0,31.3,233.3,durham
9710,1897.0,8.0,21.4,10.8,0.0,60.7,206.0,durham
9711,1897.0,9.0,15.6,6.6,0.0,54.4,112.7,durham
9712,1897.0,10.0,13.3,5.6,2.0,36.1,104.3,durham
9713,1897.0,11.0,9.7,4.2,4.0,44.5,29.3,durham
9714,1897.0,12.0,6.9,0.9,11.0,40.4,31.9,durham
9715,1898.0,1.0,9.3,3.0,6.0,25.4,40.9,durham
9716,1898.0,2.0,7.5,0.3,13.0,19.1,100.8,durham
9717,1898.0,3.0,8.0,0.1,17.0,49.7,118.1,durham
9718,1898.0,4.0,12.1,3.3,2.0,51.8,128.5,durham
9719,1898.0,5.0,12.9,4.1,1.0,41.4,148.1,durham
9720,1898.0,6.0,17.6,7.9,0.0,38.8,137.2,durham
9721,1898.0,7.0,20.0,8.9,0.0,16.4,208.9,durham
9722,1898.0,8.0,20.5,10.4,0.0,45.5,157.1,durham
9723,1898.0,9.0,19.3,9.8,0.0,8.1,106.6,durham
9724,1898.0,10.0,14.2,7.5,0.0,123.6,75.9,durham
9725,1898.0,11.0,9.4,2.9,6.0,77.5,55.2,durham
9726,1898.0,12.0,9.6,2.9,5.0,30.5,51.0,durham
9727,1899.0,1.0,6.3,0.6,10.0,56.0,48.3,durham
9728,1899.0,2.0,7.3,-0.5,17.0,33.6,88.0,durham
9729,1899.0,3.0,9.2,0.2,16.0,31.5,120.6,durham
9730,1899.0,4.0,11.3,2.6,5.0,55.3,115.2,durham
9731,1899.0,5.0,12.4,4.2,1.0,80.3,174.5,durham
9732,1899.0,6.0,20.5,8.2,0.0,34.3,210.2,durham
9733,1899.0,7.0,21.5,11.7,0.0,77.0,152.5,durham
9734,1899.0,8.0,21.3,11.0,0.0,29.0,163.3,durham
9735,1899.0,9.0,17.3,8.1,1.0,61.5,145.9,durham
9736,1899.0,10.0,13.0,3.8,3.0,48.8,122.0,durham
9737,1899.0,11.0,11.5,4.3,5.0,39.7,66.9,durham
9738,1899.0,12.0,3.6,-1.7,18.0,63.7,40.0,durham
9739,1900.0,1.0,5.7,0.4,16.0,47.3,41.0,durham
9740,1900.0,2.0,3.6,-2.3,19.0,93.8,64.5,durham
9741,1900.0,3.0,5.7,-0.1,12.0,35.7,79.7,durham
9742,1900.0,4.0,12.4,2.7,6.0,24.3,146.5,durham
9743,1900.0,5.0,13.2,5.0,1.0,30.3,119.5,durham
9744,1900.0,6.0,18.1,8.8,0.0,79.9,128.1,durham
9745,1900.0,7.0,21.1,12.3,0.0,28.5,202.3,durham
9746,1900.0,8.0,17.6,9.9,0.0,130.3,126.6,durham
9747,1900.0,9.0,17.3,8.4,0.0,17.2,138.1,durham
9748,1900.0,10.0,12.4,4.6,2.0,137.7,98.4,durham
9749,1900.0,11.0,8.6,3.9,4.0,60.8,29.3,durham
9750,1900.0,12.0,8.9,4.0,4.0,46.3,32.5,durham
9751,1901.0,1.0,5.0,-0.4,17.0,27.2,29.4,durham
9752,1901.0,2.0,4.5,-0.5,17.0,28.9,47.8,durham
9753,1901.0,3.0,7.0,0.4,11.0,35.4,114.7,durham
9754,1901.0,4.0,12.4,2.6,5.0,24.6,194.1,durham
9755,1901.0,5.0,14.7,5.0,1.0,42.2,218.6,durham
9756,1901.0,6.0,17.8,7.6,0.0,31.1,230.0,durham
9757,1901.0,7.0,22.4,12.0,0.0,65.0,219.2,durham
9758,1901.0,8.0,20.2,10.5,0.0,56.6,208.2,durham
9759,1901.0,9.0,16.5,9.4,0.0,35.0,124.4,durham
9760,1901.0,10.0,12.4,4.5,3.0,60.2,93.8,durham
9761,1901.0,11.0,8.3,2.0,10.0,129.9,78.0,durham
9762,1901.0,12.0,5.0,0.2,15.0,48.1,48.9,durham
9763,1902.0,1.0,6.6,1.4,14.0,13.3,36.1,durham
9764,1902.0,2.0,3.3,-2.1,16.0,26.4,64.3,durham
9765,1902.0,3.0,9.5,1.7,5.0,14.1,109.9,durham
9766,1902.0,4.0,10.8,2.0,6.0,37.3,182.0,durham
9767,1902.0,5.0,11.0,3.7,3.0,57.9,164.3,durham
9768,1902.0,6.0,15.6,7.5,0.0,50.1,146.5,durham
9769,1902.0,7.0,17.6,9.0,0.0,69.9,134.7,durham
9770,1902.0,8.0,16.4,8.4,0.0,45.1,116.0,durham
9771,1902.0,9.0,15.9,8.2,0.0,23.1,101.7,durham
9772,1902.0,10.0,11.8,5.9,0.0,53.2,69.1,durham
9773,1902.0,11.0,8.9,3.9,5.0,28.3,47.0,durham
9774,1902.0,12.0,6.9,2.0,12.0,52.1,33.3,durham
9775,1903.0,1.0,5.3,-0.2,13.0,57.9,42.3,durham
9776,1903.0,2.0,9.0,2.9,6.0,26.7,54.9,durham
9777,1903.0,3.0,9.3,2.2,5.0,30.6,103.8,durham
9778,1903.0,4.0,9.2,0.6,13.0,35.2,133.3,durham
9779,1903.0,5.0,12.8,5.1,1.0,68.6,143.0,durham
9780,1903.0,6.0,15.4,7.2,0.0,60.8,156.3,durham
9781,1903.0,7.0,18.0,10.1,0.0,122.8,142.3,durham
9782,1903.0,8.0,17.2,9.1,0.0,42.0,168.9,durham
9783,1903.0,9.0,15.4,7.9,0.0,59.5,120.1,durham
9784,1903.0,10.0,11.9,6.1,0.0,201.8,75.8,durham
9785,1903.0,11.0,8.4,2.2,8.0,52.1,72.6,durham
9786,1903.0,12.0,4.4,0.3,11.0,25.6,10.4,durham
9787,1904.0,1.0,6.0,0.9,13.0,44.8,35.7,durham
9788,1904.0,2.0,4.7,-0.1,15.0,42.0,54.9,durham
9789,1904.0,3.0,6.6,0.4,13.0,31.2,85.8,durham
9790,1904.0,4.0,12.1,4.0,0.0,25.6,162.9,durham
9791,1904.0,5.0,13.3,5.4,1.0,74.9,137.6,durham
9792,1904.0,6.0,16.5,8.4,0.0,33.1,180.2,durham
9793,1904.0,7.0,19.5,11.0,0.0,43.3,177.4,durham
9794,1904.0,8.0,18.4,9.9,0.0,63.1,162.4,durham
9795,1904.0,9.0,16.2,7.4,0.0,25.0,137.9,durham
9796,1904.0,10.0,12.7,4.9,4.0,18.5,110.8,durham
9797,1904.0,11.0,8.3,2.1,9.0,45.6,60.1,durham
9798,1904.0,12.0,5.8,-0.2,16.0,35.2,52.4,durham
9799,1905.0,1.0,6.6,1.2,13.0,9.1,42.3,durham
9800,1905.0,2.0,7.4,1.4,9.0,18.3,71.1,durham
9801,1905.0,3.0,10.2,2.2,4.0,30.8,132.5,durham
9802,1905.0,4.0,9.7,2.2,5.0,72.5,98.9,durham
9803,1905.0,5.0,13.8,5.0,2.0,8.1,148.5,durham
9804,1905.0,6.0,17.9,8.8,0.0,17.5,220.5,durham
9805,1905.0,7.0,21.7,11.4,0.0,19.1,202.7,durham
9806,1905.0,8.0,17.6,9.9,0.0,69.3,139.8,durham
9807,1905.0,9.0,15.4,8.1,0.0,56.4,123.7,durham
9808,1905.0,10.0,10.4,3.2,4.0,56.8,99.0,durham
9809,1905.0,11.0,7.1,1.9,9.0,116.8,58.5,durham
9810,1905.0,12.0,7.5,2.8,1.0,13.1,50.8,durham
9811,1906.0,1.0,6.9,2.1,4.0,57.7,40.7,durham
